Block,Price Oracle 0,Price Oracle 1,Price Scale 0,Price Scale 1,Fee,VP,A,Gamma,Fee_Gamma,D,lp_price,xcp_profit,xcp_profit_a
8571672,41962414866226961966664,2290498370943119359847,41965143349093734731524,2290687059753249337939,79529510,1003915336716239114,2700000,36000000000000,7200000000000,1200123567971708032355460,1379602865109112056624,1007759373291687384,1007759373291687384
8572199,41960884370890343219732,2290393681962030802267,41963804910040559963064,2290594761836729825679,78036597,1003915382249233490,2700000,36000000000000,7200000000000,1200106860926321148879635,1379551502436411205130,1007759431727925944,1007759431727925944
8572726,41959321322676983310601,2290285788619719526934,41961971486167022094695,2290468415443678670213,77371331,1003915401358868211,2700000,36000000000000,7200000000000,1200067548423323236245401,1379516612841958705736,1007759482437946328,1007759482437946328
8573253,41955674437302687127610,2290018572717794399220,41958546070784409635775,2290226285159607658269,84607939,1003916310156365228,2700000,36000000000000,7200000000000,1200001523752786714749349,1379457723529508669239,1007760178785782864,1007760157025105354
8573780,41953937702744632487778,2289892221349092194167,41958546070784409635775,2290226285159607658269,84607939,1003916310156365228,2700000,36000000000000,7200000000000,1200001523752786714749349,1379457723529508669239,1007760178785782864,1007760157025105354
8574307,41951863570841723732317,2289741748674169942989,41953853320262488061863,2289886154718498310579,84116535,1003916322748112379,2700000,36000000000000,7200000000000,1199897393698153378529403,1379324512354327054584,1007760356321400563,1007760157025105354
8574834,41947567639902699105971,2289430165825435018638,41950166720971513624084,2289617607860461051218,80259155,1003916619526573589,2700000,36000000000000,7200000000000,1199710064915133700359971,1379215524894544640878,1007760700503808956,1007760321298742360
8575361,41939583793645578631343,2288318752000953230503,41948529374614048050499,2289501632383025685399,115162764,1003924575371028502,2700000,36000000000000,7200000000000,1201917437700638200410210,1379189253084283214675,1007765948655730939,1007765948655730939
8575888,41936164427856879028903,2287819247839266915593,41946635067197953606890,2289248960748398993819,114333967,1003924607636244395,2700000,36000000000000,7200000000000,1201855168144884639625720,1378888001967071777086,1007766177432514956,1007765948655730939
8576415,41931390038674573470828,2287145097795862629744,41936326797202645105427,2287834114332000774855,108217113,1003924858742947856,2700000,36000000000000,7200000000000,1201516321101413497063994,1378641971900371299867,1007767085030233050,1007766677742631516
8576942,41928703863886880330227,2286767576590159469572,41935300709806845343390,2287690847755447716997,107903031,1003924761388878143,2700000,36000000000000,7200000000000,1201481324653705985227612,1378576958574356198166,1007767085948064948,1007766677742631516
8577469,41925391070137446150348,2286302459467902669632,41931336251757201541321,2287135958133698970917,106574204,1003924336782586190,2700000,36000000000000,7200000000000,1201349882953187554270946,1378474069181174501994,1007766919894919444,1007766910764369285
8577996,41924655458442759422173,2286199182200371488117,41931336251757201541321,2287135958133698970917,106574204,1003924336782586190,2700000,36000000000000,7200000000000,1201349882953187554270946,1378474069181174501994,1007766919894919444,1007766910764369285
8578523,41921650759823292639726,2285776431349208691003,41926348528125596641895,2286436572865647857579,104776288,1003923996282380576,2700000,36000000000000,7200000000000,1201184539360974501648073,1378316550088242130721,1007767000601277201,1007766988952715001
8579050,41920261501865826201448,2285579629024106776231,41925181313296852407637,2286272511568100898160,103722660,1003924083163359266,2700000,36000000000000,7200000000000,1201144765944485399795552,1378157208752119442399,1007767192942868327,1007766988952715001
8579577,41919963974196553026259,2285536191946715564224,41925181313296852407637,2286272511568100898160,103722660,1003924083163359266,2700000,36000000000000,7200000000000,1201144765944485399795552,1378157208752119442399,1007767192942868327,1007766988952715001
8580104,41927460670822556619035,2285858061055486592364,41921451279052166099117,2285666466306338514964,90932002,1003932376277442526,2700000,36000000000000,7200000000000,1201012925122723727913623,1378185971652133548241,1007775467108786802,1007766988952715001
8580631,41931056614617391663664,2285986447571384485413,41927670654456655523908,2285874135959474310771,89891143,1003930245933515572,2700000,36000000000000,7200000000000,1201118778517775351072865,1378334979331836878555,1007771344339457496,1007771324742994902
8581158,41940473817970217135961,2286290412807542430622,41938373274480569675620,2286214045508728981623,110064863,1003937522393014637,2700000,36000000000000,7200000000000,1201289214999603031421734,1378508299201475922390,1007779014708136698,1007771324742994902
8581685,41990533823712566834024,2288148020036497222546,41960154969299541783269,2287034648895186307000,122730022,1003945833432441920,2700000,36000000000000,7200000000000,1201650835591047488429159,1379298804874602315873,1007788438638255451,1007771324742994902
8582212,42033104634543750150045,2289930355690374280445,41969473039292883557284,2287372403110075362329,124773196,1003949244454656375,2700000,36000000000000,7200000000000,1201803017848931424417410,1379760775345200839159,1007792365604882233,1007771324742994902
8582739,42044343136985704128832,2290444942275877385083,41969473039292883557284,2287372403110075362329,124773196,1003949244454656375,2700000,36000000000000,7200000000000,1201803017848931424417410,1379760775345200839159,1007792365604882233,1007771324742994902
8583266,42046288798132394912896,2290534029868391854520,41969473039292883557284,2287372403110075362329,124773196,1003949244454656375,2700000,36000000000000,7200000000000,1201803017848931424417410,1379760775345200839159,1007792365604882233,1007771324742994902
8583793,42046625639924021014530,2290549453121472314517,41969473039292883557284,2287372403110075362329,124773196,1003949244454656375,2700000,36000000000000,7200000000000,1201803017848931424417410,1379760775345200839159,1007792365604882233,1007771324742994902
8584320,42074569804087649621492,2291679727358577212287,42026416499967964294845,2289717338902457703621,122040514,1003941261476181996,2700000,36000000000000,7200000000000,1202767981199591630775282,1380553694576994454346,1007782068586999913,1007782031105131426
8584847,42089683076917774214650,2292294463759615665884,42044766989976763593486,2290464779195941576065,120975639,1003940422245961818,2700000,36000000000000,7200000000000,1203072917772697072544230,1381147116247072237731,1007782137148728911,1007782079139991752
8585374,42094720805356023429597,2292499748468286168301,42054354476202078718994,2290855354352120038773,120382526,1003939946008615588,2700000,36000000000000,7200000000000,1203232170660228553337194,1381430947137516119082,1007782138306371502,1007782079139991752
8585901,42115111551680635590362,2293331368829477260315,42078526548722477539351,2291840038655406767637,118828633,1003938849834261647,2700000,36000000000000,7200000000000,1203640163533212427207195,1381478989508086673504,1007782177401951033,1007782160941726530
8586428,42119167688647500074514,2293496803510513034821,42078526548722477539351,2291840038655406767637,118828633,1003938849834261647,2700000,36000000000000,7200000000000,1203640163533212427207195,1381478989508086673504,1007782177401951033,1007782160941726530
8586955,42113537509422676385165,2292933945530707115017,42092476061613998758305,2292368885477566318014,109396853,1003949852678037106,2700000,36000000000000,7200000000000,1369573289408925398615449,1381836242223402481662,1007789799350561561,1007789790351513873
8587482,42117274181760557932870,2292431070233776295987,42107907998137427766970,2292472861653857983526,107504618,1003949412039991955,2700000,36000000000000,7200000000000,1369768544589159857820933,1381665618461375176026,1007789917849714535,1007789901527077974
8588009,42122699558246118144749,2292387381314171247703,42107907998137427766970,2292472861653857983526,107504618,1003949412039991955,2700000,36000000000000,7200000000000,1369768544589159857820933,1381665618461375176026,1007789917849714535,1007789901527077974
8588536,42123638824335051697705,2292379817687802389562,42107907998137427766970,2292472861653857983526,107504618,1003949412039991955,2700000,36000000000000,7200000000000,1369768544589159857820933,1381665618461375176026,1007789917849714535,1007789901527077974
8589063,42126629691550738744323,2292364547323841001711,42113613776756140881594,2292438110912384747820,106667276,1003951529301933179,2693857,36126555488315,7200000000000,1369826859756054901046835,1381778454106520840832,1007791952888531159,1007790606595535634
8589590,42134845751329065159593,2292320468069154377172,42123369505322896080147,2292383333210979782219,105163780,1003950892424013365,2686328,36281659540273,7200000000000,1369928215819172617894933,1381808486264152434789,1007791366757487207,1007791351094710603
8590117,42137434630088431024564,2292305365751717892275,42125838778999940701098,2292369817224724037486,104806305,1003950800060244124,2678799,36436763592231,7200000000000,1369957878237816951336753,1381895778592582059456,1007791370067125743,1007791370067125743
8590644,42141186611447446103679,2292283967213782234640,42133721905170452286175,2292326734269370861717,105805592,1003953159255987890,2671271,36591867644189,7200000000000,1370037964103417243067371,1381943398117093882470,1007794075587533636,1007791370067125743
8591171,42153161497604401403859,2292152728312290756718,42149010205068292454761,2292193565437045643549,103541741,1003952527300211807,2663742,36746971696147,7200000000000,1370482945862159428991437,1382040260838023734311,1007793201521650918,1007793201521650918
8591698,42162334294880507787841,2292062093941151670553,42156018609862016264899,2292124429863373387099,102251283,1003952326558046934,2656213,36902075748105,7200000000000,1370544848048296346994160,1382126643450739831219,1007793301774466108,1007793201521650918
